ID	Title	Type de document	Dernière modification	Cote	Datum	Auteur	Destinataire	Résumé
6285		Brief	2022-10-27 12:08:17		1816-00-09	Salm, Constance de	Francq, Agathe Clémence, baronne de	Es fehlen wahrscheinlich Teile des Briefs, der Brief ist auf verschiedene Zettel aufgeteilt. ; 7; Je ne fais pas encore partir la lettre à Drais aujourd’hui, ma chère Minette;; Wohnverhältnisse der CdS in Paris: Pläne einer Veränderung. Gagenerhöhungen des Monsieur Fleury, geplante Gagenerhöhung für Madame Jaillot, da Drais CdS informiert hat, dass sie eventuell einen anderen Platz sucht. Unzufriedenheit der CdS über ihre Bediensteten, Haushaltsangelegenheiten und Vermietung des Pariser Hauses. Schreckliches Wetter, soll nach dem Hundertjährigen Kalender bis zum 23. andauern. CdS ist beleidigt, weil Frau v. Hompesch sie nicht einlädt, unter verschiedenen Ausreden. Glückwünsche des Chokier zu ihrem neuen Stand als Fürstin, sie schätzt ihn wegen seines offenen Geistes, er ist oft nach Paris gereist. Er ist Abgeordneter in Holland. Louise flirtet mit Prous, den sie „Papa“ nennt, obwohl er Anfang 40 ist. Beschreibung ihrer Perücke aus Köln.
6286		Brief	2022-10-26 07:01:57		1816-06-01	Salm, Constance de	Francq, Agathe Clémence, baronne de	Nachrichten durch Drais über den Gesundheitszustand der Minette. Der Arzt Gay hat ihm erzählt, dass Minettes Gesundheitsprobleme mit dem langen Stillen verbunden sind. CdS sagt ihrer Tochter, sie soll Alexandre abstillen und nachts schlafen.
6287		Brief	2022-10-27 12:29:51		1816-06-07	Salm, Constance de	Francq, Agathe Clémence, baronne de	Missverständnis in den Briefen: Minette hatte verstanden, dass CdS nach Berlin reisen wollte, was nicht in Frage kommt. Die Angelegenheit [Standeserhebung] ist geklärt, SRDs Sachen laufen gut, Zufriedenheit mit der Regierung. Er verkehrt viel mit sehr hohen Persönlichkeiten und macht (bzw. plant) Reisen nach Karlsruhe oder Weimar, um sie zu besuchen, was CdS für eine Zeit- und Geldverschwendung hält. Zudem wird SRD „très coureur“ [= flirtet viel], das sind die Nachteile, wenn man jemanden heiratet, der viel jünger ist. Der Ältere will sich ausruhen, der Jüngere will laufen. Minette könnte auch so sein, aber sie ist ruhiger als CdS im gleichen Alter, damals war CdS voller Energie. Kommentare über das Alter und die Lasten einer jungen Ehefrau und Mutter, die ganz anders sind als die romantischen Träume eines jungen Mädchens. Mit 30–40 Jahren genießt man wieder die Gesellschaft und hat wieder mehr Freiheiten. Sorgen über Duval (anscheinend finanzielle bzw. gesundheitliche Sorgen, Wohnungsprobleme). Kommentare über ihren neuen Titel und die Anreden, die damit verbunden sind. Zahnprobleme, sie hat in Paris ihren Zahnarzt angeschrieben [Catalan?]. Einsamkeit. Sie hat den neuen Landrat, Monsieur Propper [eigentlich Pröpper], eingeladen, Locquenghien, den Ortsrichter [Klein], Hompesch. Vermutung über eine Intrige [unklar] des Fürsten von Salm aus Düsseldorf.
6288		Brief	2022-10-26 08:28:25		1816-00-24	Salm, Constance de	Francq, Agathe Clémence, baronne de	Ärger wegen des Sohnes des Martini, der Rückstände aus einer Rente verlangt. CdS findet diese Ansprüche lächerlich. Gute finanzielle Nachrichten seitens SRDs: Schuldner bzw. Kreditinstitut („L’octroi du Rhin“) werden größerer Summe auszahlen (120.000 fl. und 10.000 Rente). Hompesch war 8 Tage zu Besuch, danach Odile ebenso. CdS hat einen Alptraum gehabt: Ihre Tochter war verletzt und mit Blut befleckt. Mögliche Trauminterpretationen. Sie hat auch geträumt, dass ihr Mann in Italien eine Stelle findet. Haushaltsangelegenheiten (Hausangestellte). Die kleine Hompesch hat sich physisch stark verändert; Verdacht auf eine Schwangerschaft. Umgestaltung der Arbeitsräume des SRD. Frau Maison ist zurück und lässt sich ein Schloss bauen. Sorgen um die Gesundheit der Minette, die sich mit ihren Kindern zu sehr überanstrengt, Ratschläge, auch an ihren Schwiegersohn. Sie soll keine Kinder mehr haben, zumindest nicht, bevor sie sich vollständig erholt hat. Finanzielle Angelegenheiten. Vorschläge an Minette für die Regelung von Mietangelegenheiten. Ungnade des Generals Maison, er ist nicht mehr Gouverneur von Paris. Hündin Noirette ist weitergegeben worden, Masco soll folgen, was CdS viele Tränen kostet, denn der Hund ist besonders hübsch und nett.
6289		Brief	2022-10-26 07:01:57		0000-04-01	Salm, Constance de	Francq, Agathe Clémence, baronne de	Beratung der CdS mit Renard, um über den geschicktesten Weg nachzudenken, wie man die vermutlich schwangere Mademoiselle Hompesch vom Haus entfernt, ohne dafür Wimers offiziell zu verdächtigen. CdS‘ Wunsch ist es, dass Mademoiselle H. von alleine geht, unter einem Vorwand. Renard ist inzwischen zurück, die H. will nach Amsterdam zu einer Verwandten. Wimers wird offiziell „verreisen“, auch wenn er die Sache leugnet. Geschichten über ihre Hunde. Geschichte über einen betrunkenen Pater, ein Pfarrer gibt die Messe, er kann gut Französisch und hat gute Manieren. Umorganisation des Haushalts. Tod der Frau des Martin Trapp [Hausangestellter], die 4 Kinder hinterlässt. CdS‘ Unruhe und Unzufriedenheit auf Dyck, als Lichtblick erscheint ihr die Idee eines kleinen Romans. Brief des Raboteau, dessen Tochter heiratet. Er beschwert sich, dass sie ihm nicht schreibt; sie ist aber mit so vielen Briefen täglich beschäftigt (Minette, SRD, ihr Bruder Alexandre de Théis), sie schafft das einfach nicht. Im März hat sie 40 Briefe geschrieben. Schöne Renovierungen im Arbeitszimmer des SRD, nicht zuletzt dank Evelts Malarbeiten. Freude über die gute Gesundheit des Constant.
6290		Brief	2022-10-26 07:05:13		0000-00-25	Salm, Constance de	Francq, Agathe Clémence, baronne de	Nachrichten über die Sorgen des Alexander de Théis. Daher soll Minette ihm nicht zu viele Sorgen mit ihren eigenen Angelegenheiten [wahrscheinlich finanzielle] machen, um die er sich zusätzlich kümmert. Théis hasst, sowie CdS, Geldgeschäfte. Louise Kopp will nicht heiraten, das Leben einer Frau und Mutter macht ihr große Angst. Besuch des Prous mit einem Franzosen, der CdS sehr gefällt. Besuch der Hompesch. Ärger über Madame de Hompesch, die CdS in Aachen besuchen wollte, aber die distanziert reagiert; CdS ist pikiert. Längere Beschreibung der Umbau- und Renovierungsarbeiten (Billard, Heizofen usw.).
6291		Brief	2022-10-26 07:01:57		1816-06-29	Salm, Constance de	Francq, Agathe Clémence, baronne de	Graf Hompesch ist seit 4 Tagen zu Besuch zusammen mit einem jungen Holländer. Aufgabe der geplanten Reisen nach Düsseldorf und Köln wegen des Wetters; auch kann CdS schlecht arbeiten, ihr Gemüt ist durch das Wetter beeinflusst. Tod der Köchin, wie im letzten Brief angekündigt [anscheinend nach einem Schlaganfall]. Beschreibung der Trauerfeierlichkeiten und der damit verbundenen Traditionen (Vorbereitung der Toten, etc.). CdS ging während der Beerdigung nach Liedberg. Hinterlassenschaft der Toten, sie war sehr geizig. Der Arzt hat sich in der ganzen Sache sehr „schlecht benommen“ (= schlechte Pflege bzw. falsche Diagnose), er kam nicht, so dass man einen Arzt aus Neuss kommen ließ, aber es war schon zu spät. Beschreibung von Reise- und Transportorganisation des Grafen Hompesch, wegen der großen Eile wird ein Pferd krank, Beschreibung des Zwischenfalls. Besuch der Ortsrichters, der zwei jungen Locquenghien und Louises; die Mädchen wollen den „Major“ sehen, der aber nach Thionville versetzt wird. CdS ist erleichtert, diese Veränderung löst die problematischen Romanzen. Beschreibung der Situation und Annäherungsversuche. Die junge Frau von Locquenghien ist mit ihren Kindern zu Besuch geblieben; sie ist sehr angenehm und die Kinder sind hübsch. Das Einzige, was sie stört (und im Allgemeinen bei Kindern), ist der Lärm. SRD kommt in einer Woche zurück. Er ist einen Tag länger geblieben, um die Catalani zu hören, die er abgöttisch bewundert. Er ist im Allgemeinen äußerst zufrieden über seine Reise und hat sehr wertvolle Kontakte geknüpft.
6292		Brief	2022-10-27 12:29:51		1816-00-23	Salm, Constance de	Francq, Agathe Clémence, baronne de	SRD ist am vergangenen Dienstag unerwartet angekommen. Freude der CdS, Ärger darüber, dass sie ihm keinen passenden Empfang bereiten konnte. Er musste aber nach Köln und fuhr schon am Freitag los. So konnte sie bei seiner Rückkehr am Sonntag einen Empfang organisieren. Zu Besuch waren: Fam. Breidenbach, der Landrat, der Ortsrichter, Fam. Kopp; dazu die Pächter bzw. Bauern, die Wache, Musiker, Hausangestellten und andere, insgesamt 180 Personen. Satz in Kurrentschrift (Dank der CdS an die Pächter); ihr Dank in deutscher Sprache hat große Wirkung gemacht. Beschreibung der Feier. Man schrie „es lebe Constancia“. Kleiner Ärger über zwei kleine Zwischenfälle bzw. Fehlverhalten. Bitte um Weiterleiten des Briefs und einer Notiz an Théis. SRD findet die Idee des Siegels gut, man muss aber nicht die Krone eingravieren.
6293		Brief	2022-10-27 13:05:23		1816-01-21	Salm, Constance de	Francq, Agathe Clémence, baronne de	Briefe der Minette kommen pünktlich an, gestern kam einer, auch von Drais und Frau von Wittgenstein. Sie hat sich zwei Kleider von einem Düsseldorfer Schneider anfertigen lassen, die kamen auch mit der Post, sowie 18 Ausgaben der „Gazette de Liège“, die verspätet waren. Danke an Constant für die Geschenke. Geplante Reise im April. Sie hofft, dass ihr Haus vorher verkauft oder vermietet sein wird. Wohneinzelheiten. CdS schreibt Madame Mentelle einen Kondolenzbrief [er starb am 29. Dezember 1815]. Die Kapelle war für die Messe voll. Kommentare über die Haarfarbe (braun) des Alexandre. Diverse Nachrichten über die Nachbarn.
6294		Brief	2022-10-26 07:01:57			Salm, Constance de	Francq, Agathe Clémence, baronne de	Hausvermietungsangelegenheiten. Wohnungsmöglichkeiten für Minette. Wohnung des Langlès [? nicht klar]. Tinnitus der CdS.
6295		Brief	2022-10-27 10:00:13		1816-00-00	Salm, Constance de	Francq, Agathe Clémence, baronne de	Diktierter Teil (Hand des Sartorius): Zum Geburtstag des Königs [von Preußen] werden SRD und CdS einen Ball und ein Abendessen geben. Dieses wird am kommenden 3. August stattfinden. CdS ist gut beschäftigt. General Maison wohnt in der Nähe, Nachrichten über dessen Ungnade in den Zeitungen. CdS bittet um Nachrichten von Minette über die wahre Lage dieses Falls. CdS bittet Minette und ihren Mann, möglichst bald nach Paris zu reisen, um die notwendigen administrativen Vorgänge wegen der Ehrenlegion zu erledigen (eine gewissen Frist – unklar im Text – läuft ab). SRD hat einen kleinen Hund aus Berlin zurückgebracht. Hündin Masquette wurde „verheiratet“. Vertagte Hoffnungen des Théis zur Erlangung der Ehrenlegion. Fortsetzung durch CdS: Finanzgeschäfte um das Haus der CdS. Wohnangelegenheiten. Bitte um Unterstützung ihrer Pläne durch Minette. Liebeskummer der Louise Kopp. Neuer Domestik nach Entlassung des „kleinen Wilhelm“.
6296		Brief	2022-10-27 12:40:43		1816-08-06	Salm, Constance de	Francq, Agathe Clémence, baronne de	Besuch (junge Frau von Locquenghien mit Kindern) hindert CdS daran, ihrer Tochter zu schreiben. CdS war mit der Organisation der Feier [Geburtsfeier des Königs] sehr beschäftigt, Wimers ist guten Willens, aber kennt sich nicht sehr gut aus. Beschreibung. CdS ist pikiert, dass Odile nicht gekommen ist. Schlechtes Betragen von Odile, worüber jeder Bescheid weiß. Sie flirtet mit preußischen Offizieren. Nachrichten über die Gesundheit des Louis de Francq hatten CdS beunruhigt, aber anscheinend geht es ihm wieder besser. Minette soll sich schonen. Gesundheitsbeschwerden der CdS.
6297		Brief	2022-10-27 13:05:23		0000-00-13	Salm, Constance de	Francq, Agathe Clémence, baronne de	Schreckliches Wetter, starke Regenfälle, Heuschrecken sind angekündigt, Sorgen der Bauern. Seit 6 Wochen regnet es ununterbrochen, der Sommer ist für die Ernte ruiniert. Überschwemmungen (Rhein, Ruhr, Erff). Wolkenbruch in Düren. Dazu die Zerstörungen wegen des Krieges, alles zusammen bringt viel Elend. CdS erhält nur Zeitungen aus Lüttich („L‘Oracle“ und „La Gazette“). SRD ist noch nicht zurück: er hat CdS aus Karlsruhe geschrieben, dass er den König von Bayern in Baden-Baden aufsuchen will. CdS tröstet sich mit Musik, sie singt. Sie hat das erste Lied wiedergefunden, das sie mit Martini gesungen hat, die Erinnerungen kamen alle so mächtig hoch, dass sie 2 Tage lang sehr betrübt war, als sie über die verflossene Zeit reflektierte. Sie lernt wieder Deutsch mit dem Werk Dom Silvio de Rosalba. Sie macht Fortschritte. Heimweh nach Paris, ihrer Sprache, Einsamkeit der CdS. Besuch der Nachbarn. Kleine Eifersüchteleien, Klatsch. CdS ist sichtlich unzufrieden. Empfehlungen für ihr Haus in Paris an Minette und Drais. Gagenerhöhungen. Beschreibung des neuen Majors, Baron von Z… (unleserlich), der ein wenig wie Saint-Mars aussieht. Über ihn erfährt sie die galanten Abenteuer eines gewissen „Hébert“, der nachts junge (kleine) Mädchen zu sich kommen lässt. Er hat auch eine Geschichte über Madame Villemain erzählt. CdS mag den Major wegen seiner Eleganz, seinen Manieren und wahrscheinlich auch wegen seiner pikanten Anekdoten über den Pariser Gesellschaftsklatsch. Finanzielle Angelegenheiten des SRD. Madame Leroy [de Bacre?] hat CdS angeschrieben, um ihre „Hofdame“ zu werden.
6298		Brief	2022-10-26 07:01:57			Salm, Constance de	Francq, Agathe Clémence, baronne de	Kommentare über den Charakter einer Person (Prous?)
6299		Brief	2022-10-27 12:43:23		0000-00-08	Salm, Constance de	Francq, Agathe Clémence, baronne de	Ungeduldiges Warten auf die Ankunft des SRD nach langer Abwesenheit, Planung eines Empfangs. Nur: Ihre Briefe kommen immer nur an, wenn er gerade von einer Stadt abgereist ist (Berlin, Neuwied, Bonn, Köln, Dormagen), sie kann ihn also nicht erreichen, um diesen Empfang zu organisieren. Hompesch ist in Rurich und wollte zur Feier kommen, ist aber seit zwei Tagen sehr krank. Starke Regenfälle. Louise wäre beinahe in Hubbelrath stecken geblieben. Herzensangelegenheiten der Louise. Dank für den langen Brief der Minette über ihre Feier und die Rivalitäten, die sie erlebt. Liebesgeschichten auf dem Land. Prous hat Depressionsanfälle, er hat 4 Monate lang ganz alleine gelebt. Versorgung des Militärs. Besuch eines jungen Holländers, man zeigt ihm den botanischen Garten und die Gewächshäuser. Er kann auch Gitarre spielen. Seine Biographie; er war französischer Soldat, dann preußischer.
6502		Brief	2022-10-27 12:28:34		1819-01-07	Salm, Constance de	Raboteau, Pierre Paul 	Wunsch der CdS, keine Komplimente, sondern Auszügen aus den Werken ihrer Freunde in ihrem Album zu versammeln. Ausnahme etwa für Mentelle. Wunsch, R. möge eine Fabel, ein Märchen oder einen Auszug aus seinem Lieblingswerk hineinschreiben. Beschränkung des Raumes für R. aufgrund der chronologischen Ordnung des Albums.
7795		Brief	2022-10-25 14:02:52		1819-06-30	Salm, Constance de	Prous, Henry	Traurigkeit der CdS wegen Abreise des P. und dadurch verstärktes Gefühl der Entfernung von Paris. Beinleiden der CdS. Baldige Zusendung eines Heftes für Eintragung des P. in das Album der CdS.
8712		Brief	2022-10-27 12:45:06	C02/S09/291-293	1808-06-08	Salm, Constance de	Gudin de La Brenellerie, Paul-Philippe	Reflexionen über die Freundschaft, die Treue eines Mentelle, die „Untreue” eines Langlès, die übertriebene Bescheidenheit eines Bréguet. Dank für Nachrichten über Mlle George. CdS berichtet über ihren Mangel an Kenntnissen, was Wissenschaften betrifft, insbes. Astronomie (wegen Berichten über Delambre), und die Leidenschaft des SRD für die Botanik (sie selbst liebt Pflanzen sehr, aber sie braucht etwas, das auf ihre Leidenschaft eine wärmere Antwort gibt ...). Reflexionen über die Wichtigkeit der Zensur nach den Berichten, die sie über das Werk eines Bonnet gelesen hat. Literarische Tätigkeit der CdS. Der Brief enthält Verse.
8750		Brief	2022-10-25 14:02:52			Salm, Constance de	Francq, Félix, baron de	Glückwunschschreiben von CdS anlässlich der Geburt von Félix' Kind [Emmanuel de Francq?].
8751		Brief	2022-10-19 09:00:30			Salm, Constance de	Francq, Félix, baron de	CdS bittet Félix, so schnell wie möglich bei ihr vorbeizukommen, weil sie dringend seinen Rat braucht.
8809		Brief	2022-10-19 09:00:30			Salm, Constance de	Francq, Constant de	CdS fährt in zwanzig Minuten ab. Sie hinterlässt Constant ein paar Anweisungen und schickt ihm etwas zu.
8812		Brief	2022-10-25 14:10:40		1834-01-26	Salm, Constance de	Francq, Constant de	CdS ist kurz vor ihrer Abreise nach Paris. Sie gibt Constant Anweisungen für die Pariser Wohnung, Besteck sollte schon vorhanden sein, genug Holz und Kohle zum Heizen und Kochen, die Betten sollten schon gemacht werden. Zwei Kühe reisen auch mit.
8814		Brief	2022-10-26 08:38:40		1834-01-24	Salm, Constance de	Francq, Constant de	Constant soll seinem Onkel mitteilen, dass CdS sich ab dem 4. Februar in Paris aufhält. Streit zwischen ihrem Hauspersonal, die Franzosen wären doch anders, meint sie. Constant ist in Paris und wird von CdS‘ Bekannten und Freunde eingeladen. Sie haben ihre Abreise verschoben, weil SRD warten wollte, bis die Regierung „Kreuze“ verteilt.
8816		Brief	2022-10-25 14:09:56		1834-01-29	Salm, Constance de	Francq, Constant de	Constant hat einen Brief von einem Herrn Faucheux erhalten. Es geht um eine Familie, mit der die de Francq-Enkel schon einen Prozess geführt haben [Erben von Pipelet?]. CdS hat diesen Brief an Monsieur Pailliet, einen Richter in Orléans, weitergeleitet. CdS vor ihrer Abreise nach Paris.
